filename,label,meter,alt_meter
/GTZAN/hiphop.00061.wav,four,4,2
/GTZAN/pop.00068.wav,four,4,2
/FMA/001066.wav,three,3,6
/GTZAN/country.00068.wav,four,4,2
/FMA/008494.wav,four,4,2
/GTZAN/metal.00007.wav,four,4,2
/GTZAN/jazz.00065.wav,four,4,2
/FMA/009556.wav,four,4,2
/GTZAN/disco.00043.wav,four,4,2
/GTZAN/jazz.00038.wav,four,4,2
/GTZAN/disco.00045.wav,four,4,2
/FMA/116446.wav,three,3,6
/GTZAN/pop.00018.wav,four,4,2
/GTZAN/reggae.00097.wav,three,3,6
/FMA/021860.wav,three,3,6
/FMA/146019.wav,three,3,6
/GTZAN/pop.00021.wav,four,4,2
/FMA/101083.wav,three,3,6
/GTZAN/blues.00064.wav,four,4,2
/FMA/094419.wav,three,3,6
/MAG/00871.wav,three,3,6
/MAG/00660.wav,three,3,6
/MAG/00313.wav,three,3,6
/FMA/099163.wav,three,3,6
/FMA/043509.wav,three,3,6
/GTZAN/pop.00059.wav,four,4,2
/GTZAN/jazz.00081.wav,four,4,2
/MAG/00162.wav,three,3,6
/FMA/006655.wav,four,4,2
/FMA/121740.wav,three,3,6
/MAG/00474.wav,three,3,6
/MAG/00806.wav,three,3,6
/FMA/026673.wav,three,3,6
/MAG/00101.wav,three,3,6
/GTZAN/metal.00048.wav,four,4,2
/GTZAN/country.00023.wav,four,4,2
/MAG/00114.wav,three,3,6
/GTZAN/country.00055.wav,four,4,2
/FMA/122909.wav,three,3,6
/MAG/00789.wav,three,3,6
/MAG/00104.wav,three,3,6
/GTZAN/disco.00012.wav,four,4,2
/GTZAN/rock.00026.wav,four,4,2
/FMA/001701.wav,three,3,6
/MAG/00486.wav,three,3,6
/GTZAN/jazz.00057.wav,four,4,2
/MAG/00899.wav,three,3,6
/FMA/009750.wav,four,4,2
/GTZAN/rock.00008.wav,four,4,2
/GTZAN/metal.00085.wav,four,4,2
/FMA/104346.wav,three,3,6
/MAG/00150.wav,three,3,6
/FMA/006664.wav,four,4,2
/GTZAN/jazz.00089.wav,four,4,2
/FMA/118327.wav,three,3,6
/GTZAN/rock.00022.wav,four,4,2
/GTZAN/pop.00088.wav,four,4,2
/FMA/004078.wav,four,4,2
/FMA/004071.wav,four,4,2
/GTZAN/disco.00047.wav,four,4,2
/MAG/00279.wav,three,3,6
/MAG/00908.wav,three,3,6
/MAG/00012.wav,three,3,6
/GTZAN/pop.00081.wav,four,4,2
/MAG/00113.wav,three,3,6
/GTZAN/classical.00053.wav,three,3,6
/GTZAN/country.00067.wav,four,4,2
/GTZAN/metal.00058.wav,four,4,2
/GTZAN/hiphop.00039.wav,four,4,2
/FMA/081362.wav,three,3,6
/FMA/083629.wav,three,3,6
/GTZAN/jazz.00015.wav,four,4,2
/FMA/126487.wav,three,3,6
/FMA/003911.wav,four,4,2
/FMA/096408.wav,three,3,6
/GTZAN/disco.00091.wav,four,4,2
/FMA/024984.wav,three,3,6
/GTZAN/disco.00007.wav,four,4,2
/FMA/007475.wav,four,4,2
/FMA/000664.wav,four,4,2
/GTZAN/hiphop.00076.wav,four,4,2
/GTZAN/country.00095.wav,four,4,2
/GTZAN/blues.00088.wav,four,4,2
/MAG/00592.wav,three,3,6
/FMA/014576.wav,three,3,6
/GTZAN/rock.00055.wav,four,4,2
/FMA/114231.wav,three,3,6
/GTZAN/hiphop.00013.wav,four,4,2
/MAG/00164.wav,three,3,6
/MAG/00865.wav,three,3,6
/GTZAN/pop.00073.wav,four,4,2
/MAG/00878.wav,three,3,6
/GTZAN/country.00066.wav,four,4,2
/FMA/062450.wav,three,3,6
/GTZAN/reggae.00046.wav,four,4,2
/GTZAN/pop.00026.wav,four,4,2
/MAG/00144.wav,three,3,6
/MAG/00850.wav,three,3,6
/GTZAN/hiphop.00069.wav,four,4,2
/GTZAN/metal.00072.wav,four,4,2
/FMA/000564.wav,four,4,2
/GTZAN/country.00052.wav,three,3,6
/GTZAN/reggae.00026.wav,four,4,2
/FMA/142506.wav,three,3,6
/GTZAN/blues.00066.wav,four,4,2
/GTZAN/pop.00010.wav,four,4,2
/MAG/00707.wav,three,3,6
/MAG/00807.wav,three,3,6
/GTZAN/rock.00024.wav,four,4,2
/MAG/00802.wav,three,3,6
/GTZAN/jazz.00041.wav,four,4,2
/GTZAN/blues.00017.wav,four,4,2
/GTZAN/blues.00024.wav,four,4,2
/MAG/00727.wav,three,3,6
/GTZAN/pop.00017.wav,four,4,2
/FMA/134083.wav,three,3,6
/FMA/113024.wav,three,3,6
/MAG/00547.wav,three,3,6
/GTZAN/reggae.00082.wav,four,4,2
/FMA/008451.wav,four,4,2
/MAG/00244.wav,three,3,6
/FMA/004511.wav,four,4,2
/MAG/00535.wav,three,3,6
/MAG/00923.wav,three,3,6
/FMA/006610.wav,four,4,2
/MAG/00243.wav,three,3,6
/FMA/003724.wav,four,4,2
/FMA/009492.wav,four,4,2
/FMA/070434.wav,three,3,6
/FMA/098008.wav,three,3,6
/GTZAN/jazz.00068.wav,four,4,2
/GTZAN/classical.00065.wav,three,3,6
/GTZAN/jazz.00099.wav,three,3,6
/FMA/058173.wav,three,3,6
/MAG/00483.wav,three,3,6
/FMA/014588.wav,three,3,6
/MAG/00504.wav,three,3,6
/GTZAN/classical.00070.wav,three,3,6
/MAG/00575.wav,three,3,6
/MAG/00165.wav,three,3,6
/MAG/00705.wav,three,3,6
/MAG/00172.wav,three,3,6
/GTZAN/pop.00038.wav,four,4,2
/GTZAN/jazz.00061.wav,three,3,6
/GTZAN/jazz.00008.wav,four,4,2
/MAG/00163.wav,three,3,6
/MAG/00465.wav,three,3,6
/FMA/076506.wav,three,3,6
/GTZAN/pop.00019.wav,four,4,2
/GTZAN/hiphop.00030.wav,four,4,2
/GTZAN/country.00097.wav,three,3,6
/FMA/123095.wav,three,3,6
/MAG/00294.wav,three,3,6
/GTZAN/country.00073.wav,four,4,2
/FMA/126489.wav,three,3,6
/GTZAN/hiphop.00055.wav,four,4,2
/GTZAN/jazz.00007.wav,four,4,2
/GTZAN/pop.00087.wav,four,4,2
/MAG/00684.wav,three,3,6
/MAG/00628.wav,three,3,6
/MAG/00728.wav,three,3,6
/MAG/00541.wav,three,3,6
/GTZAN/reggae.00088.wav,four,4,2
/FMA/006856.wav,three,3,6
/MAG/00814.wav,three,3,6
/GTZAN/country.00082.wav,four,4,2
/FMA/136050.wav,three,3,6
/MAG/00017.wav,three,3,6
/GTZAN/country.00072.wav,four,4,2
/FMA/009961.wav,four,4,2
/MAG/00034.wav,three,3,6
/GTZAN/pop.00040.wav,four,4,2
/GTZAN/rock.00030.wav,four,4,2
/GTZAN/jazz.00009.wav,three,3,6
/MAG/00159.wav,three,3,6
/GTZAN/rock.00065.wav,four,4,2
/FMA/058140.wav,three,3,6
/GTZAN/disco.00088.wav,four,4,2
/MAG/00296.wav,three,3,6
/GTZAN/classical.00024.wav,three,3,6
/FMA/003273.wav,four,4,2
/FMA/004521.wav,four,4,2
/FMA/005178.wav,four,4,2
/GTZAN/country.00074.wav,four,4,2
/GTZAN/reggae.00007.wav,four,4,2
/GTZAN/pop.00074.wav,four,4,2
/MAG/00810.wav,three,3,6
/FMA/123003.wav,three,3,6
/FMA/126438.wav,three,3,6
/GTZAN/pop.00078.wav,four,4,2
/MAG/00913.wav,three,3,6
/MAG/00156.wav,three,3,6
/MAG/00213.wav,three,3,6
/MAG/00160.wav,three,3,6
/MAG/00510.wav,three,3,6
/MAG/00829.wav,three,3,6
/MAG/00672.wav,three,3,6
/FMA/085968.wav,three,3,6
/GTZAN/rock.00051.wav,four,4,2
/FMA/115926.wav,three,3,6
/FMA/006609.wav,four,4,2
/FMA/074374.wav,three,3,6
/FMA/099488.wav,three,3,6
/FMA/092536.wav,three,3,6
/GTZAN/disco.00077.wav,four,4,2
/FMA/007198.wav,four,4,2
/FMA/079998.wav,three,3,6
/MAG/00102.wav,three,3,6
/FMA/044793.wav,three,3,6
/FMA/038785.wav,three,3,6
/MAG/00580.wav,three,3,6
/GTZAN/reggae.00042.wav,four,4,2
/GTZAN/country.00006.wav,four,4,2
/MAG/00573.wav,three,3,6
/MAG/00668.wav,three,3,6
/MAG/00217.wav,three,3,6
/MAG/00216.wav,three,3,6
/FMA/007201.wav,four,4,2
/GTZAN/disco.00039.wav,four,4,2
/FMA/127868.wav,three,3,6
/GTZAN/disco.00000.wav,four,4,2
/MAG/0007.wav,three,3,6
/FMA/090635.wav,three,3,6
/FMA/008258.wav,four,4,2
/FMA/009590.wav,four,4,2
/GTZAN/reggae.00015.wav,four,4,2
/MAG/00838.wav,three,3,6
/FMA/006439.wav,four,4,2
/GTZAN/classical.00028.wav,three,3,6
/MAG/00036.wav,three,3,6
/MAG/00765.wav,three,3,6
/FMA/003707.wav,four,4,2
/GTZAN/disco.00087.wav,four,4,2
/FMA/000585.wav,four,4,2
/FMA/003833.wav,four,4,2
/MAG/00664.wav,three,3,6
/FMA/007485.wav,four,4,2
/GTZAN/reggae.00035.wav,four,4,2
/MAG/00708.wav,three,3,6
/FMA/008080.wav,four,4,2
/GTZAN/rock.00003.wav,four,4,2
/MAG/00450.wav,three,3,6
/FMA/131792.wav,three,3,6
/MAG/00283.wav,three,3,6
/GTZAN/rock.00085.wav,four,4,2
/FMA/003832.wav,three,3,6
/MAG/00241.wav,three,3,6
/GTZAN/hiphop.00033.wav,four,4,2
/FMA/006671.wav,four,4,2
/MAG/00844.wav,three,3,6
/GTZAN/country.00059.wav,four,4,2
/FMA/074915.wav,three,3,6
/GTZAN/blues.00098.wav,four,4,2
/FMA/001152.wav,four,4,2
/GTZAN/rock.00054.wav,four,4,2
/MAG/00298.wav,three,3,6
/FMA/099491.wav,three,3,6
/GTZAN/rock.00093.wav,four,4,2
/FMA/054839.wav,three,3,6
/FMA/004781.wav,four,4,2
/FMA/008489.wav,four,4,2
/MAG/00813.wav,three,3,6
/GTZAN/country.00084.wav,four,4,2
/MAG/00232.wav,three,3,6
/GTZAN/hiphop.00042.wav,four,4,2
/MAG/00131.wav,three,3,6
/FMA/005151.wav,four,4,2
/GTZAN/hiphop.00082.wav,four,4,2
/MAG/00421.wav,three,3,6
/GTZAN/pop.00013.wav,four,4,2
/FMA/003492.wav,four,4,2
/MAG/00439.wav,three,3,6
/GTZAN/rock.00031.wav,four,4,2
/GTZAN/pop.00057.wav,four,4,2
/FMA/005196.wav,four,4,2
/MAG/00632.wav,three,3,6
/GTZAN/hiphop.00050.wav,four,4,2
/MAG/00223.wav,three,3,6
/GTZAN/pop.00012.wav,three,3,6
/FMA/122470.wav,three,3,6
/FMA/085427.wav,three,3,6
/MAG/00556.wav,three,3,6
/GTZAN/blues.00087.wav,four,4,2
/FMA/075865.wav,three,3,6
/FMA/001290.wav,four,4,2
/MAG/00892.wav,three,3,6
/GTZAN/country.00022.wav,four,4,2
/FMA/011396.wav,three,3,6
/GTZAN/metal.00054.wav,four,4,2
/MAG/00257.wav,three,3,6
/GTZAN/rock.00033.wav,four,4,2
/GTZAN/hiphop.00081.wav,four,4,2
/GTZAN/hiphop.00084.wav,four,4,2
/MAG/00234.wav,three,3,6
/GTZAN/jazz.00044.wav,four,4,2
/GTZAN/rock.00077.wav,four,4,2
/FMA/136051.wav,three,3,6
/MAG/00683.wav,three,3,6
/GTZAN/jazz.00017.wav,four,4,2
/MAG/00206.wav,three,3,6
/MAG/00847.wav,three,3,6
/MAG/00423.wav,three,3,6
/GTZAN/pop.00051.wav,four,4,2
/GTZAN/country.00090.wav,four,4,2
/GTZAN/disco.00096.wav,four,4,2
/GTZAN/blues.00046.wav,four,4,2
/GTZAN/country.00092.wav,four,4,2
/FMA/142510.wav,three,3,6
/FMA/126401.wav,three,3,6
/FMA/122635.wav,three,3,6
/GTZAN/disco.00053.wav,four,4,2
/GTZAN/reggae.00034.wav,four,4,2
/FMA/009663.wav,four,4,2
/GTZAN/reggae.00023.wav,four,4,2
/GTZAN/country.00077.wav,four,4,2
/MAG/00841.wav,three,3,6
/GTZAN/disco.00081.wav,four,4,2
/FMA/004098.wav,four,4,2
/FMA/132779.wav,three,3,6
/FMA/112252.wav,three,3,6
/GTZAN/metal.00016.wav,four,4,2
/MAG/00712.wav,three,3,6
/FMA/073174.wav,three,3,6
/FMA/005222.wav,four,4,2
/MAG/00462.wav,three,3,6
/FMA/009511.wav,four,4,2
/MAG/00637.wav,three,3,6
/GTZAN/jazz.00074.wav,four,4,2
/MAG/00563.wav,three,3,6
/MAG/00816.wav,three,3,6
/GTZAN/rock.00045.wav,four,4,2
/MAG/00769.wav,three,3,6
/GTZAN/pop.00055.wav,four,4,2
/FMA/116452.wav,three,3,6
/MAG/00732.wav,three,3,6
/MAG/00434.wav,three,3,6
/MAG/00866.wav,three,3,6
/GTZAN/metal.00065.wav,four,4,2
/MAG/00431.wav,three,3,6
/FMA/085446.wav,three,3,6
/GTZAN/pop.00065.wav,four,4,2
/GTZAN/disco.00064.wav,four,4,2
/GTZAN/reggae.00044.wav,four,4,2
/FMA/009753.wav,four,4,2
/GTZAN/reggae.00076.wav,four,4,2
/GTZAN/country.00001.wav,four,4,2
/FMA/005535.wav,four,4,2
/GTZAN/blues.00023.wav,four,4,2
/GTZAN/rock.00004.wav,four,4,2
/MAG/00818.wav,three,3,6
/GTZAN/disco.00023.wav,four,4,2
/GTZAN/hiphop.00046.wav,four,4,2
/MAG/00224.wav,three,3,6
/FMA/003904.wav,four,4,2
/GTZAN/reggae.00065.wav,four,4,2
/GTZAN/country.00096.wav,four,4,2
/GTZAN/metal.00082.wav,four,4,2
/MAG/00571.wav,three,3,6
/MAG/00490.wav,three,3,6
/FMA/007202.wav,four,4,2
/FMA/071806.wav,three,3,6
/FMA/005245.wav,four,4,2
/FMA/045964.wav,three,3,6
/MAG/00771.wav,three,3,6
/FMA/047670.wav,three,3,6
/FMA/005277.wav,four,4,2
/GTZAN/disco.00030.wav,four,4,2
/GTZAN/reggae.00083.wav,four,4,2
/FMA/001666.wav,four,4,2
/MAG/00693.wav,three,3,6
/FMA/001179.wav,four,4,2
/MAG/00787.wav,three,3,6
/MAG/00825.wav,three,3,6
/GTZAN/hiphop.00017.wav,four,4,2
/MAG/00590.wav,three,3,6
/GTZAN/reggae.00038.wav,four,4,2
/MAG/00290.wav,three,3,6
/FMA/009557.wav,four,4,2
/MAG/00804.wav,three,3,6
/FMA/007482.wav,four,4,2
/GTZAN/jazz.00001.wav,three,3,6
/MAG/00158.wav,three,3,6
/MAG/00783.wav,three,3,6
/FMA/094036.wav,three,3,6
/GTZAN/reggae.00053.wav,four,4,2
/MAG/00117.wav,three,3,6
/MAG/00271.wav,three,3,6
/MAG/00624.wav,three,3,6
/FMA/074390.wav,three,3,6
/GTZAN/country.00048.wav,four,4,2
/FMA/004096.wav,four,4,2
/FMA/116860.wav,three,3,6
/MAG/00851.wav,three,3,6
/MAG/00622.wav,three,3,6
/MAG/00925.wav,three,3,6
/GTZAN/reggae.00051.wav,four,4,2
/GTZAN/country.00045.wav,four,4,2
/GTZAN/jazz.00043.wav,four,4,2
/FMA/122499.wav,three,3,6
/FMA/006611.wav,four,4,2
/FMA/007203.wav,four,4,2
/FMA/009852.wav,four,4,2
/GTZAN/metal.00098.wav,four,4,2
/GTZAN/rock.00091.wav,four,4,2
/FMA/115125.wav,three,3,6
/GTZAN/country.00004.wav,four,4,2
/MAG/00274.wav,three,3,6
/FMA/118195.wav,three,3,6
/MAG/00613.wav,three,3,6
/MAG/00273.wav,three,3,6
/FMA/118672.wav,three,3,6
/GTZAN/hiphop.00060.wav,four,4,2
/FMA/005157.wav,four,4,2
/MAG/00695.wav,three,3,6
/FMA/006658.wav,four,4,2
/GTZAN/blues.00056.wav,three,3,6
/MAG/00911.wav,three,3,6
/MAG/00264.wav,three,3,6
/FMA/005286.wav,four,4,2
/GTZAN/rock.00006.wav,four,4,2
/GTZAN/pop.00000.wav,four,4,2
/FMA/008514.wav,four,4,2
/FMA/037785.wav,three,3,6
/GTZAN/pop.00075.wav,four,4,2
/MAG/00039.wav,three,3,6
/GTZAN/blues.00097.wav,four,4,2
/GTZAN/pop.00095.wav,four,4,2
/FMA/053576.wav,three,3,6
/FMA/070461.wav,three,3,6
/FMA/004075.wav,four,4,2
/GTZAN/blues.00080.wav,four,4,2
/GTZAN/hiphop.00075.wav,four,4,2
/GTZAN/pop.00002.wav,four,4,2
/GTZAN/jazz.00058.wav,four,4,2
/MAG/00882.wav,three,3,6
/GTZAN/blues.00057.wav,four,4,2
/MAG/00215.wav,three,3,6
/GTZAN/country.00069.wav,three,3,6
/FMA/003906.wav,four,4,2
/GTZAN/classical.00042.wav,three,3,6
/GTZAN/country.00011.wav,four,4,2
/FMA/118498.wav,three,3,6
/GTZAN/disco.00018.wav,four,4,2
/GTZAN/hiphop.00023.wav,four,4,2
/GTZAN/metal.00090.wav,four,4,2
/GTZAN/metal.00069.wav,four,4,2
/MAG/00709.wav,three,3,6
/FMA/097214.wav,three,3,6
/FMA/127065.wav,three,3,6
/MAG/00514.wav,three,3,6
/FMA/005240.wav,four,4,2
/FMA/006605.wav,four,4,2
/MAG/00665.wav,three,3,6
/GTZAN/jazz.00031.wav,four,4,2
/FMA/001706.wav,four,4,2
/MAG/00603.wav,three,3,6
/GTZAN/metal.00045.wav,four,4,2
/FMA/114404.wav,three,3,6
/FMA/000212.wav,four,4,2
/FMA/005601.wav,four,4,2
/GTZAN/metal.00060.wav,four,4,2
/MAG/00440.wav,three,3,6
/MAG/00459.wav,three,3,6
/FMA/037725.wav,three,3,6
/GTZAN/country.00003.wav,four,4,2
/FMA/004234.wav,four,4,2
/FMA/009514.wav,four,4,2
/MAG/00447.wav,three,3,6
/MAG/00625.wav,three,3,6
/MAG/00204.wav,three,3,6
/GTZAN/reggae.00010.wav,four,4,2
/GTZAN/jazz.00080.wav,four,4,2
/GTZAN/disco.00036.wav,four,4,2
/FMA/009960.wav,four,4,2
/FMA/001073.wav,four,4,2
/GTZAN/metal.00050.wav,four,4,2
/FMA/074373.wav,three,3,6
/MAG/00736.wav,three,3,6
/FMA/003264.wav,three,3,6
/GTZAN/metal.00035.wav,four,4,2
/FMA/003766.wav,four,4,2
/MAG/00478.wav,three,3,6
/GTZAN/disco.00097.wav,four,4,2
/GTZAN/blues.00083.wav,four,4,2
/GTZAN/jazz.00075.wav,four,4,2
/GTZAN/classical.00020.wav,three,3,6
/FMA/022093.wav,three,3,6
/MAG/00777.wav,three,3,6
/FMA/008531.wav,four,4,2
/FMA/008914.wav,four,4,2
/MAG/00327.wav,three,3,6
/FMA/075883.wav,three,3,6
/MAG/00308.wav,three,3,6
/GTZAN/blues.00011.wav,three,3,6
/GTZAN/disco.00040.wav,four,4,2
/FMA/007542.wav,four,4,2
/FMA/006530.wav,four,4,2
/GTZAN/jazz.00033.wav,four,4,2
/MAG/00507.wav,three,3,6
/MAG/00211.wav,three,3,6
/MAG/00482.wav,three,3,6
/GTZAN/pop.00060.wav,four,4,2
/GTZAN/hiphop.00053.wav,four,4,2
/GTZAN/country.00038.wav,four,4,2
/FMA/130932.wav,three,3,6
/GTZAN/metal.00033.wav,four,4,2
/FMA/007543.wav,four,4,2
/FMA/145913.wav,three,3,6
/GTZAN/country.00071.wav,four,4,2
/FMA/001925.wav,four,4,2
/MAG/00524.wav,three,3,6
/GTZAN/hiphop.00057.wav,four,4,2
/MAG/00032.wav,three,3,6
/GTZAN/blues.00002.wav,four,4,2
/FMA/085892.wav,three,3,6
/MAG/00733.wav,three,3,6
/GTZAN/blues.00042.wav,three,3,6
/MAG/00272.wav,three,3,6
/FMA/037368.wav,three,3,6
/GTZAN/blues.00029.wav,four,4,2
/GTZAN/jazz.00039.wav,four,4,2
/FMA/006461.wav,four,4,2
/FMA/002097.wav,four,4,2
/MAG/00897.wav,three,3,6
/FMA/001156.wav,four,4,2
/MAG/00909.wav,three,3,6
/GTZAN/hiphop.00005.wav,four,4,2
/GTZAN/rock.00005.wav,four,4,2
/GTZAN/metal.00066.wav,four,4,2
/FMA/003708.wav,four,4,2
/MAG/00110.wav,three,3,6
/FMA/008491.wav,four,4,2
/MAG/00526.wav,three,3,6
/GTZAN/blues.00027.wav,four,4,2
/GTZAN/pop.00007.wav,four,4,2
/FMA/075710.wav,three,3,6
/GTZAN/disco.00032.wav,four,4,2
/FMA/004235.wav,four,4,2
/FMA/096723.wav,three,3,6
/GTZAN/country.00030.wav,four,4,2
/FMA/021999.wav,three,3,6
/MAG/00157.wav,three,3,6
/FMA/006448.wav,four,4,2
/FMA/127286.wav,three,3,6
/MAG/00106.wav,three,3,6
/MAG/00849.wav,three,3,6
/GTZAN/hiphop.00012.wav,four,4,2
/GTZAN/reggae.00068.wav,four,4,2
/GTZAN/reggae.00086.wav,four,4,2
/GTZAN/blues.00058.wav,four,4,2
/FMA/114310.wav,three,3,6
/GTZAN/country.00039.wav,four,4,2
/FMA/006393.wav,four,4,2
/GTZAN/metal.00047.wav,four,4,2
/GTZAN/blues.00054.wav,four,4,2
/FMA/007192.wav,four,4,2
/MAG/00840.wav,three,3,6
/MAG/00812.wav,three,3,6
/MAG/00880.wav,three,3,6
/GTZAN/country.00040.wav,four,4,2
/GTZAN/reggae.00054.wav,four,4,2
/GTZAN/reggae.00014.wav,four,4,2
/GTZAN/hiphop.00037.wav,four,4,2
/GTZAN/hiphop.00072.wav,four,4,2
/FMA/006529.wav,four,4,2
/MAG/00228.wav,three,3,6
/MAG/00901.wav,three,3,6
/GTZAN/rock.00034.wav,four,4,2
/FMA/010681.wav,three,3,6
/MAG/00457.wav,three,3,6
/MAG/00906.wav,three,3,6
/FMA/145003.wav,three,3,6
/MAG/00666.wav,three,3,6
/FMA/000182.wav,four,4,2
/FMA/005239.wav,four,4,2
/GTZAN/disco.00033.wav,four,4,2
/FMA/016436.wav,three,3,6
/MAG/00458.wav,three,3,6
